DATE,CUSIP,ISIN,SEDOL,NAME,TICKER,MARKET_VALUE_LOCAL,MARKET_VALUE_BASE,FUND_WEIGHT,SHARES_HELD,COUPON,MATURITY_DATE,SECTOR,COUNTRY
10/31/2019,H44538132,CH0009691608,5679546,BERNER KANTONALBANK AG COMMON STOCK CHF 20,BEKN,"1,231.44","1,247.98",0.0149,6,,1/1/1900,Financials,SWITZERLAND
10/31/2019,J57633109,JP3676800000,6640961,NISSHIN SEIFUN GROUP INC COMMON STOCK JPY,2002,"134,852.84","1,247.42",0.0149,63,,1/1/1900,Consumer Staples,JAPAN
10/31/2019,J08484149,JP3485800001,6250542,DAICEL CORP COMMON STOCK JPY,4202,"135,557.91","1,253.95",0.0149,139,,1/1/1900,Materials,JAPAN
10/31/2019,J00210104,JP3122400009,6870490,ADVANTEST CORP COMMON STOCK JPY,6857,"135,613.65","1,254.46",0.0149,27,,1/1/1900,Information Technology,JAPAN
10/31/2019,J7T445100,JP3274150006,B05MTR0,SHIP HEALTHCARE HOLDINGS INC COMMON STOCK JPY,3360,"135,166.90","1,250.33",0.0149,29,,1/1/1900,Health Care,JAPAN
10/31/2019,Q9239W147,NZTPXE0001S5,BDFT8B9,TRUSTPOWER LTD COMMON STOCK NZD,TPW,"1,935.92","1,241.50",0.0148,229,,1/1/1900,Utilities,NEW ZEALAND
10/31/2019,J6548T102,JP3966800009,6248365,ROUND ONE CORP COMMON STOCK JPY,4680,"133,855.83","1,238.20",0.0148,96,,1/1/1900,Consumer Discretionary,JAPAN
10/31/2019,J7656U105,JP3399900004,6419224,SPARX GROUP CO LTD COMMON STOCK JPY,8739,"134,429.09","1,243.50",0.0148,502,,1/1/1900,Financials,JAPAN
10/31/2019,G6850S109,GB00B19Z1432,B19Z143,PZ CUSSONS PLC COMMON STOCK GBP 1,,962.6,"1,245.60",0.0148,478,,1/1/1900,Consumer Staples,UNITED KINGDOM
10/31/2019,J49162126,JP3742600004,6619648,NHK SPRING CO LTD COMMON STOCK JPY,5991,"134,299.93","1,242.31",0.0148,150,,1/1/1900,Consumer Discretionary,JAPAN
10/31/2019,J28583169,JP3721600009,B8B8PJ2,NIPPON PAPER INDUSTRIES CO LTD COMMON STOCK JPY,3863,"134,214.12","1,241.52",0.0148,72,,1/1/1900,Materials,JAPAN
10/31/2019,858522105,CA8585221051,BZ1C8Z0,STELCO HOLDINGS INC COMMON STOCK CAD,STLC,"1,633.83","1,243.07",0.0148,159,,1/1/1900,Materials,CANADA
10/31/2019,J2563B100,JP3104890003,B2Q4CR0,TIS INC COMMON STOCK JPY,3626,"133,680.67","1,236.58",0.0147,20,,1/1/1900,Information Technology,JAPAN
10/31/2019,J70402102,JP3413800008,6793520,SEIREN CO LTD COMMON STOCK JPY,3569,"133,165.80","1,231.82",0.0147,99,,1/1/1900,Consumer Discretionary,JAPAN
10/31/2019,G0R19G107,GB00BBG9VN75,BBG9VN7,AVEVA GROUP PLC COMMON STOCK GBP 3.55556,,954.51,"1,235.13",0.0147,23,,1/1/1900,Information Technology,UNITED KINGDOM
10/31/2019,J36060119,JP3300600008,6496700,KONICA MINOLTA INC COMMON STOCK JPY,4902,"133,593.09","1,235.77",0.0147,167,,1/1/1900,Information Technology,JAPAN
10/31/2019,J23231111,JP3141600001,6456447,ICHIKOH INDUSTRIES LTD COMMON STOCK JPY,7244,"133,457.74","1,234.52",0.0147,154,,1/1/1900,Consumer Discretionary,JAPAN
10/31/2019,J89903108,JP3594000006,6894887,TOSHIBA TEC CORP COMMON STOCK JPY,6588,"132,114.83","1,222.10",0.0146,34,,1/1/1900,Information Technology,JAPAN
10/31/2019,85570W100,CA85570W1005,BDG1MJ0,STARS GROUP INC/THE COMMON STOCK CAD,TSGI,"1,606.70","1,222.43",0.0146,56,,1/1/1900,Consumer Discretionary,CANADA
10/31/2019,J49205107,JP3660400007,6641146,NICHIAS CORP COMMON STOCK JPY,5393,"132,428.88","1,225.00",0.0146,58,,1/1/1900,Industrials,JAPAN
10/31/2019,Q2219T127,AU000000CQR9,6225595,CHARTER HALL RETAIL REIT REIT AUD 0,CQR,"1,779.01","1,225.65",0.0146,403,,1/1/1900,Real Estate,AUSTRALIA
10/31/2019,J6243L107,JP3188200004,6267058,OTSUKA CORP COMMON STOCK JPY,4768,"132,044.05","1,221.44",0.0146,30,,1/1/1900,Information Technology,JAPAN
10/31/2019,387437114,CA3874371147,B9GS088,GRANITE REAL ESTATE INVESTMENT TRUST REIT CAD 0,GRT.UN,"1,615.53","1,229.15",0.0146,25,,1/1/1900,Real Estate,CANADA
10/31/2019,J5893B104,JP3762900003,B1CWJM5,NOMURA REAL ESTATE HOLDINGS INC COMMON STOCK JPY,3231,"132,072.36","1,221.70",0.0146,51,,1/1/1900,Real Estate,JAPAN
10/31/2019,Q84384108,AU000000SVW5,B432QW4,SEVEN GROUP HOLDINGS LTD COMMON STOCK AUD 0,SVW,"1,765.83","1,216.57",0.0145,94,,1/1/1900,Industrials,AUSTRALIA
10/31/2019,784730103,CA7847301032,BF7MPL9,SSR MINING INC COMMON STOCK CAD 0,SSRM,"1,604.23","1,220.55",0.0145,82,,1/1/1900,Materials,CANADA
10/31/2019,W5S77G155,SE0009806607,BZ04921,MUNTERS GROUP AB COMMON STOCK SEK 0.03,,"11,756.18","1,220.24",0.0145,253,,1/1/1900,Industrials,SWEDEN
10/31/2019,K03293147,DK0060946788,BD9G333,AMBU A/S COMMON STOCK DKK 0.5,,"8,158.17","1,218.44",0.0145,78,,1/1/1900,Health Care,DENMARK
10/31/2019,G5375M142,GB00BYW0PQ60,BYW0PQ6,LAND SECURITIES GROUP PLC REIT GBP 10.6667,,938.02,"1,213.80",0.0145,100,,1/1/1900,Real Estate,UNITED KINGDOM
10/31/2019,W64566107,SE0000825820,7187627,LUNDIN PETROLEUM AB COMMON STOCK SEK 0.01,,"11,760.61","1,220.70",0.0145,37,,1/1/1900,Energy,SWEDEN
10/31/2019,J28711109,JP3386380004,B23TC12,J FRONT RETAILING CO LTD COMMON STOCK JPY,3086,"131,101.89","1,212.73",0.0145,95,,1/1/1900,Consumer Discretionary,JAPAN
10/31/2019,J4884R103,JP3733800001,6619422,NEC NETWORKS & SYSTEM INTEGRATION CORP COMMON,1973,"130,478.21","1,206.96",0.0144,38,,1/1/1900,Information Technology,JAPAN
10/31/2019,W57113149,SE0008321293,BYYT1T6,NIBE INDUSTRIER AB COMMON STOCK SEK 0.1562,,"11,670.48","1,211.35",0.0144,88,,1/1/1900,Industrials,SWEDEN
10/31/2019,H4614U113,CH0010702154,5978630,KOMAX HOLDING AG COMMON STOCK CHF 0.1,KOMN,"1,195.99","1,212.05",0.0144,6,,1/1/1900,Industrials,SWITZERLAND
10/31/2019,T2320M109,IT0001347308,5782206,BUZZI UNICEM SPA COMMON STOCK EUR 0.6,,"1,082.21","1,207.37",0.0144,50,,1/1/1900,Materials,ITALY
10/31/2019,J00184101,JP3047160001,B62WZW2,ADVANCE RESIDENCE INVESTMENT CORP REIT JPY,3269,"130,212.81","1,204.50",0.0144,0,,1/1/1900,Real Estate,JAPAN
10/31/2019,Q06213146,NZAIAE0002S6,BKX3XG2,AUCKLAND INTERNATIONAL AIRPORT LTD COMMON STOCK,AIA,"1,882.08","1,206.98",0.0144,202,,1/1/1900,Industrials,NEW ZEALAND
10/31/2019,K0840B107,FO0000000179,B6632T7,BAKKAFROST P/F COMMON STOCK NOK 1,,"11,129.88","1,212.25",0.0144,19,,1/1/1900,Consumer Staples,NORWAY
10/31/2019,G27664112,GB0001826634,182663,DIPLOMA PLC COMMON STOCK GBP 5,,933.9,"1,208.46",0.0144,58,,1/1/1900,Industrials,UNITED KINGDOM
10/31/2019,87262K105,CA87262K1057,B8KH5G7,TMX GROUP LTD COMMON STOCK CAD 0,X,"1,572.91","1,196.72",0.0143,14,,1/1/1900,Financials,CANADA
10/31/2019,G8650C102,GB0009887422,988742,SYNTHOMER PLC COMMON STOCK GBP 10,,924.39,"1,196.16",0.0143,331,,1/1/1900,Materials,UNITED KINGDOM
10/31/2019,F2976F106,FR0012435121,BVSS790,ELIS SA COMMON STOCK EUR 1,,"1,077.01","1,201.56",0.0143,63,,1/1/1900,Industrials,FRANCE
10/31/2019,H1956E103,CH0011795959,7050417,DORMAKABA HOLDING AG COMMON STOCK CHF 0.1,,"1,184.36","1,200.27",0.0143,2,,1/1/1900,Industrials,SWITZERLAND
10/31/2019,Q4933Q124,NZIFTE0003S3,6459286,INFRATIL LTD COMMON STOCK NZD 0,IFT,"1,869.50","1,198.91",0.0143,379,,1/1/1900,Utilities,NEW ZEALAND
10/31/2019,J9426H109,JP3949400000,6166597,UNITED ARROWS LTD COMMON STOCK JPY,7606,"129,036.22","1,193.62",0.0142,39,,1/1/1900,Consumer Discretionary,JAPAN
10/31/2019,J9579M103,JP3935300008,B1DGKS9,YAMAGUCHI FINANCIAL GROUP INC COMMON STOCK JPY,8418,"128,921.21","1,192.56",0.0142,168,,1/1/1900,Financials,JAPAN
10/31/2019,J6571N105,JP3976300008,6758455,RYOHIN KEIKAKU CO LTD COMMON STOCK JPY,7453,"128,717.74","1,190.67",0.0142,53,,1/1/1900,Consumer Discretionary,JAPAN
10/31/2019,G4253H119,AU000000JHX1,B60QWJ2,JAMES HARDIE INDUSTRIES PLC CDI AUD 0.59,JHX,"1,725.61","1,188.86",0.0142,69,,1/1/1900,Materials,AUSTRALIA
10/31/2019,J49076110,JP3695200000,6619507,NGK INSULATORS LTD COMMON STOCK JPY,5333,"128,839.82","1,191.80",0.0142,77,,1/1/1900,Industrials,JAPAN
10/31/2019,F69036105,FR0000184798,7339451,ORPEA COMMON STOCK EUR 1.25,,"1,067.18","1,190.60",0.0142,10,,1/1/1900,Health Care,FRANCE
10/31/2019,J7446X104,JP3041770003,6543800,PREMIER INVESTMENT CORP REIT JPY,8956,"129,062.76","1,193.86",0.0142,1,,1/1/1900,Real Estate,JAPAN
10/31/2019,F10080103,FR0000120966,5298781,SOCIETE BIC SA COMMON STOCK EUR 3.82,,"1,070.56","1,194.37",0.0142,17,,1/1/1900,Industrials,FRANCE
10/31/2019,J84162148,JP3597800006,6895169,TOBU RAILWAY CO LTD COMMON STOCK JPY,9001,"128,275.41","1,186.58",0.0141,35,,1/1/1900,Industrials,JAPAN
10/31/2019,J88764105,JP3569200003,BDC6LT2,TOKYU FUDOSAN HOLDINGS CORP COMMON STOCK JPY,3289,"127,567.68","1,180.03",0.0141,177,,1/1/1900,Real Estate,JAPAN
10/31/2019,11532108,CA0115321089,BZ3DNP6,ALAMOS GOLD INC COMMON STOCK USD,AGI,"1,552.77","1,181.39",0.0141,217,,1/1/1900,Materials,CANADA
10/31/2019,G51604166,GB00BZ4BQC70,BZ4BQC7,JOHNSON MATTHEY PLC COMMON STOCK GBP 110.9245,,912.54,"1,180.83",0.0141,30,,1/1/1900,Materials,UNITED KINGDOM
10/31/2019,J79002101,JP3465000002,6869722,TADANO LTD COMMON STOCK JPY,6395,"127,868.47","1,182.82",0.0141,129,,1/1/1900,Industrials,JAPAN
10/31/2019,G9283N101,GB0006928617,692861,UNITE GROUP PLC/THE REIT GBP 25,,908.95,"1,176.19",0.014,81,,1/1/1900,Real Estate,UNITED KINGDOM
10/31/2019,J4706D100,JP3499800005,6268976,MITSUBISHI UFJ LEASE & FINANCE CO LTD COMMON STOCK,8593,"127,244.78","1,177.05",0.014,190,,1/1/1900,Financials,JAPAN
10/31/2019,J18270108,JP3771800004,6405870,HAMAMATSU PHOTONICS KK COMMON STOCK JPY,6965,"127,231.51","1,176.93",0.014,30,,1/1/1900,Information Technology,JAPAN
10/31/2019,M5920A109,IL0002810146,6455530,ISRAEL CHEMICALS LTD COMMON STOCK ILS 1,ICL,"4,134.36","1,173.35",0.014,264,,1/1/1900,Materials,ISRAEL
10/31/2019,G15540118,GB0001367019,136701,BRITISH LAND CO PLC/THE REIT GBP 25,,907.42,"1,174.20",0.014,146,,1/1/1900,Real Estate,UNITED KINGDOM
10/31/2019,N3113K397,NL0006294274,BNBNSG0,EURONEXT NV COMMON STOCK EUR 1.6,,"1,054.62","1,176.59",0.014,15,,1/1/1900,Financials,FRANCE
10/31/2019,F38378109,FR0000064784,4344072,FFP COMMON STOCK EUR 1,,"1,053.65","1,175.50",0.014,10,,1/1/1900,Financials,FRANCE
10/31/2019,374825206,CA3748252069,B44WH97,GIBSON ENERGY INC COMMON STOCK CAD 0,GEI,"1,548.77","1,178.35",0.014,67,,1/1/1900,Energy,CANADA
10/31/2019,J17766106,JP3276400003,6398088,GUNMA BANK LTD/THE COMMON STOCK JPY,8334,"126,640.56","1,171.46",0.014,344,,1/1/1900,Financials,JAPAN
10/31/2019,496902404,CA4969024047,B03Z841,KINROSS GOLD CORP COMMON STOCK CAD 0,K,"1,540.98","1,172.42",0.014,241,,1/1/1900,Materials,CANADA
10/31/2019,W7519A200,SE0005127818,B9M3PK4,SAGAX AB COMMON STOCK SEK 1.75,,"11,278.91","1,170.70",0.0139,102,,1/1/1900,Real Estate,SWEDEN
10/31/2019,G78602128,GB0002395811,239581,SCHRODERS PLC COMMON STOCK GBP 100,,898.34,"1,162.45",0.0139,39,,1/1/1900,Financials,UNITED KINGDOM
10/31/2019,Y8152F132,SG1V12936232,B1CNDB5,STARHUB LTD COMMON STOCK SGD 0,CC3,"1,583.63","1,163.62",0.0139,"1,218",,1/1/1900,Communication Services,SINGAPORE
10/31/2019,G5824M107,GB0031274896,3127489,MARKS & SPENCER GROUP PLC COMMON STOCK GBP 25,,902.71,"1,168.11",0.0139,497,,1/1/1900,Consumer Discretionary,UNITED KINGDOM
10/31/2019,H07171103,CH0001503199,4152952,BELIMO HOLDING AG COMMON STOCK CHF 1,BEAN,"1,149.97","1,165.41",0.0139,0,,1/1/1900,Industrials,SWITZERLAND
10/31/2019,M7918D145,IL0007670123,6460590,PHOENIX HOLDINGS LTD/THE COMMON STOCK ILS 1,PHOE,"4,123.89","1,170.38",0.0139,192,,1/1/1900,Financials,ISRAEL
10/31/2019,J1949F108,JP3783420007,6416322,HIKARI TSUSHIN INC COMMON STOCK JPY,9435,"126,435.32","1,169.56",0.0139,5,,1/1/1900,Consumer Discretionary,JAPAN
10/31/2019,K07316118,DK0015250344,4350024,ALM BRAND A/S COMMON STOCK DKK 10,,"7,829.93","1,169.41",0.0139,144,,1/1/1900,Financials,DENMARK
10/31/2019,J60235108,JP3174200000,6657530,OILES CORP COMMON STOCK JPY,6282,"126,206.19","1,167.44",0.0139,76,,1/1/1900,Industrials,JAPAN
10/31/2019,W26049101,SE0000108649,5957480,TELEFONAKTIEBOLAGET LM ERICSSON COMMON STOCK SEK 5,,"11,148.06","1,157.12",0.0138,133,,1/1/1900,Information Technology,SWEDEN
10/31/2019,J95534103,JP3939000000,6985026,YAMADA DENKI CO LTD COMMON STOCK JPY,9831,"124,922.56","1,155.57",0.0138,239,,1/1/1900,Consumer Discretionary,JAPAN
10/31/2019,Q8744R106,AU000000SDF8,BCT5FD7,STEADFAST GROUP LTD COMMON STOCK AUD 0,SDF,"1,677.78","1,155.90",0.0138,467,,1/1/1900,Financials,AUSTRALIA
10/31/2019,Q2308H109,AU0000030645,BHJVMY0,CHARTER HALL SOCIAL INFRASTRUCTURE REIT REIT AUD 0,CQE,"1,682.18","1,158.94",0.0138,463,,1/1/1900,Real Estate,AUSTRALIA
10/31/2019,D27462130,DE0005790406,4354338,FUCHS PETROLUB SE COMMON STOCK EUR 0,,"1,041.28","1,161.71",0.0138,29,,1/1/1900,Materials,GERMANY
10/31/2019,R0728G106,NO0004822503,B12TR11,ATEA ASA COMMON STOCK NOK 1,,"10,635.40","1,158.39",0.0138,92,,1/1/1900,Information Technology,NORWAY
10/31/2019,D12459117,DE000A1DAHH0,B4YVF56,BRENNTAG AG COMMON STOCK EUR 0,,"1,037.04","1,156.97",0.0138,23,,1/1/1900,Industrials,GERMANY
10/31/2019,J2245U104,JP3047610005,BBH7G35,HOSHINO RESORTS REIT INC REIT JPY,3287,"125,267.57","1,158.76",0.0138,0,,1/1/1900,Real Estate,JAPAN
10/31/2019,F97900116,FR0000031577,7399369,VIRBAC SA COMMON STOCK EUR 1.25,,"1,028.34","1,147.27",0.0137,5,,1/1/1900,Health Care,FRANCE
10/31/2019,Y8800U127,HK0004000045,6435576,WHARF HOLDINGS LTD/THE COMMON STOCK HKD 0,4,"8,985.83","1,146.49",0.0137,504,,1/1/1900,Real Estate,HONG KONG
10/31/2019,Q2980K107,AU000000CCP3,6287658,CREDIT CORP GROUP LTD COMMON STOCK AUD 0,CCP,"1,673.68","1,153.08",0.0137,53,,1/1/1900,Financials,AUSTRALIA
10/31/2019,Q6634X100,NZCNUE0001S2,B4P0G71,CHORUS LTD COMMON STOCK NZD 0,CNU,"1,789.48","1,147.60",0.0137,337,,1/1/1900,Communication Services,NEW ZEALAND
10/31/2019,194693107,CA1946931070,BYL7SB4,COLLIERS INTERNATIONAL GROUP INC COMMON STOCK CAD,CIGI,"1,514.58","1,152.34",0.0137,17,,1/1/1900,Real Estate,CANADA
10/31/2019,J5470A107,JP3700200003,B51WP26,NIPPON LIGHT METAL HOLDINGS CO LTD COMMON STOCK,5703,"124,719.08","1,153.68",0.0137,588,,1/1/1900,Materials,JAPAN
10/31/2019,802912105,CA8029121057,2112226,SAPUTO INC COMMON STOCK CAD 0,SAP,"1,505.52","1,145.45",0.0136,39,,1/1/1900,Consumer Staples,CANADA
10/31/2019,Q8815D101,AU000000TAH8,6873262,TABCORP HOLDINGS LTD COMMON STOCK AUD 0,TAH,"1,661.30","1,144.55",0.0136,346,,1/1/1900,Consumer Discretionary,AUSTRALIA
10/31/2019,Q4887E101,AU000000IPL1,6673042,INCITEC PIVOT LTD COMMON STOCK AUD 0,IPL,"1,650.90","1,137.38",0.0136,479,,1/1/1900,Materials,AUSTRALIA
10/31/2019,N5075T159,NL0009432491,5809428,KONINKLIJKE VOPAK NV COMMON STOCK EUR 0.5,,"1,025.24","1,143.81",0.0136,21,,1/1/1900,Energy,NETHERLANDS
10/31/2019,D0873U103,DE0005158703,5932409,BECHTLE AG COMMON STOCK EUR 0,,"1,024.46","1,142.94",0.0136,11,,1/1/1900,Information Technology,GERMANY
10/31/2019,H26865214,CH0003541510,4350035,FORBO HOLDING AG COMMON STOCK CHF 0.1,FORN,"1,125.02","1,140.13",0.0136,1,,1/1/1900,Consumer Discretionary,SWITZERLAND
10/31/2019,J2358J102,JP3774600005,6408705,H2O RETAILING CORP COMMON STOCK JPY,8242,"123,622.33","1,143.54",0.0136,100,,1/1/1900,Consumer Discretionary,JAPAN
10/31/2019,Q0695Q104,AU000000AZJ1,B87CVM3,AURIZON HOLDINGS LTD COMMON STOCK AUD,AZJ,"1,661.88","1,144.95",0.0136,282,,1/1/1900,Industrials,AUSTRALIA
10/31/2019,Q2172U103,AU000000CIM7,BX17Q13,CIMIC GROUP LTD COMMON STOCK AUD 0,CIM,"1,653.16","1,138.94",0.0136,50,,1/1/1900,Industrials,AUSTRALIA
10/31/2019,J73606105,JP3380300008,6804013,SHINNIHON CORP COMMON STOCK JPY,1879,"122,533.98","1,133.47",0.0135,143,,1/1/1900,Industrials,JAPAN
10/31/2019,J78186103,JP3336560002,BBD7Q84,SUNTORY BEVERAGE & FOOD LTD COMMON STOCK JPY,2587,"122,613.60","1,134.21",0.0135,27,,1/1/1900,Consumer Staples,JAPAN
10/31/2019,J46152104,JP3922800002,6598004,MOCHIDA PHARMACEUTICAL CO LTD COMMON STOCK JPY,4534,"122,861.30","1,136.50",0.0135,28,,1/1/1900,Health Care,JAPAN
10/31/2019,G3036C223,BMG3036C2239,B05GWV7,EMPEROR INTERNATIONAL HOLDINGS LTD COMMON STOCK,163,"8,886.39","1,133.80",0.0135,"5,078",,1/1/1900,Real Estate,HONG KONG
10/31/2019,J5890P106,JP3305530002,6687247,COMSYS HOLDINGS CORP COMMON STOCK JPY,1721,"122,109.34","1,129.54",0.0135,38,,1/1/1900,Industrials,JAPAN
10/31/2019,J12558110,JP3130400009,6296706,EAGLE INDUSTRY CO LTD COMMON STOCK JPY,6486,"122,279.20","1,131.12",0.0135,111,,1/1/1900,Consumer Discretionary,JAPAN
10/31/2019,453038408,CA4530384086,2454241,IMPERIAL OIL LTD COMMON STOCK CAD 0,IMO,"1,485.66","1,130.34",0.0135,45,,1/1/1900,Energy,CANADA
10/31/2019,J9298Q104,JP3637300009,6125286,TREND MICRO INC/JAPAN COMMON STOCK JPY,4704,"121,640.48","1,125.21",0.0134,22,,1/1/1900,Information Technology,JAPAN
10/31/2019,R85606151,NO0003053605,4852832,STOREBRAND ASA COMMON STOCK NOK 5,,"10,310.25","1,122.97",0.0134,159,,1/1/1900,Financials,NORWAY
10/31/2019,D82781101,DE0007297004,5784462,SUEDZUCKER AG COMMON STOCK EUR 0,,"1,006.05","1,122.40",0.0134,78,,1/1/1900,Consumer Staples,GERMANY
10/31/2019,Q2308A138,AU000000CHC0,B15F6S6,CHARTER HALL GROUP REIT AUD 0,CHC,"1,626.55","1,120.61",0.0134,144,,1/1/1900,Real Estate,AUSTRALIA
10/31/2019,G5215U106,GB00BKX5CN86,BKX5CN8,JUST EAT PLC COMMON STOCK GBP 1,,866.03,"1,120.65",0.0134,118,,1/1/1900,Consumer Discretionary,UNITED KINGDOM
10/31/2019,H49725130,LI0355147575,BYQMFV3,LIECHTENSTEINISCHE LANDESBANK AG COMMON STOCK CHF,,"1,105.75","1,120.60",0.0134,17,,1/1/1900,Financials,SWITZERLAND
10/31/2019,Q4179H101,AU000000GMA5,BMNQCT1,GENWORTH MORTGAGE INSURANCE AUSTRALIA LTD COMMON,GMA,"1,627.86","1,121.51",0.0134,417,,1/1/1900,Financials,AUSTRALIA
10/31/2019,J41208109,JP3869010003,B249GC0,MATSUMOTOKIYOSHI HOLDINGS CO LTD COMMON STOCK JPY,3088,"121,817.41","1,126.84",0.0134,32,,1/1/1900,Consumer Staples,JAPAN
10/31/2019,W9899F155,SE0011205194,BFZP1W3,WIHLBORGS FASTIGHETER AB COMMON STOCK SEK 2.5,,"10,761.99","1,117.05",0.0133,74,,1/1/1900,Real Estate,SWEDEN
10/31/2019,N7428R104,NL0012650360,BYZ2JR8,RHI MAGNESITA NV COMMON STOCK GBP 1,,861.52,"1,114.80",0.0133,25,,1/1/1900,Materials,UNITED KINGDOM
10/31/2019,J10626109,JP3494600004,6251028,SCREEN HOLDINGS CO LTD COMMON STOCK JPY,7735,"120,861.98","1,118.01",0.0133,16,,1/1/1900,Information Technology,JAPAN
10/31/2019,Q8719T103,AU000000SGR6,BD5ZR98,STAR ENTERTAINMENT GRP LTD/THE COMMON STOCK AUD,SGR,"1,620.04","1,116.13",0.0133,345,,1/1/1900,Consumer Discretionary,AUSTRALIA
10/31/2019,D0378R100,DE000A0LD2U1,B1VP947,ALSTRIA OFFICE REIT-AG REIT EUR,,"1,004.09","1,120.22",0.0133,60,,1/1/1900,Real Estate,GERMANY
10/31/2019,J42067108,JP3919200000,6576356,MEITEC CORP COMMON STOCK JPY,9744,"120,384.26","1,113.59",0.0133,21,,1/1/1900,Industrials,JAPAN
10/31/2019,J6363M109,JP3836750004,B97SH97,PEPTIDREAM INC COMMON STOCK JPY,4587,"120,755.82","1,117.02",0.0133,22,,1/1/1900,Health Care,JAPAN
10/31/2019,G52440107,BMG524401079,6486314,KERRY PROPERTIES LTD COMMON STOCK HKD 1,683,"8,763.42","1,118.11",0.0133,345,,1/1/1900,Real Estate,HONG KONG
10/31/2019,T3490M150,IT0005252207,BZ4CMZ5,DAVIDE CAMPARI-MILANO SPA COMMON STOCK EUR 0.05,,"1,002.47","1,118.41",0.0133,122,,1/1/1900,Consumer Staples,ITALY
10/31/2019,J77024115,JP3409400003,6858504,SUMITOMO BAKELITE CO LTD COMMON STOCK JPY,4203,"120,623.12","1,115.80",0.0133,27,,1/1/1900,Materials,JAPAN
10/31/2019,82028K200,CA82028K2002,2801836,SHAW COMMUNICATIONS INC COMMON STOCK CAD 0,SJR.B,"1,454.36","1,106.52",0.0132,54,,1/1/1900,Communication Services,CANADA
10/31/2019,Q6499K102,AU000000NAN9,B1WF979,NANOSONICS LTD COMMON STOCK AUD 0,NAN,"1,609.31","1,108.74",0.0132,237,,1/1/1900,Health Care,AUSTRALIA
10/31/2019,138035100,CA1380351009,BYTN3W0,CANOPY GROWTH CORP COMMON STOCK CAD 0,WEED,"1,452.79","1,105.33",0.0132,55,,1/1/1900,Health Care,CANADA
10/31/2019,J3622S100,JP3283650004,6194468,KOSE CORP COMMON STOCK JPY,4922,"119,517.30","1,105.57",0.0132,6,,1/1/1900,Consumer Staples,JAPAN
10/31/2019,G7303P106,GB00B0WMWD03,B0WMWD0,QINETIQ GROUP PLC COMMON STOCK GBP 1,,854.85,"1,106.18",0.0132,271,,1/1/1900,Industrials,UNITED KINGDOM
10/31/2019,Q85717108,AU000000SOL3,6821807,WASHINGTON H SOUL PATTINSON & CO LTD COMMON STOCK,SOL,"1,591.94","1,096.77",0.0131,73,,1/1/1900,Energy,AUSTRALIA
10/31/2019,Q7982Y104,AU000000RHC8,6041995,RAMSAY HEALTH CARE LTD COMMON STOCK AUD 0,RHC,"1,599.58","1,102.03",0.0131,23,,1/1/1900,Health Care,AUSTRALIA
10/31/2019,J77884112,JP3404200002,6858991,SUMITOMO RUBBER INDUSTRIES LTD COMMON STOCK JPY,5110,"118,720.22","1,098.19",0.0131,82,,1/1/1900,Consumer Discretionary,JAPAN
10/31/2019,J5019F104,JP3729200000,B02KKT6,NIHON CHOUZAI CO LTD COMMON STOCK JPY,3341,"118,508.79","1,096.24",0.0131,30,,1/1/1900,Consumer Staples,JAPAN
10/31/2019,D8238N102,DE0005419105,5772627,CANCOM SE COMMON STOCK EUR 0,,988.64,"1,102.98",0.0131,21,,1/1/1900,Information Technology,GERMANY
10/31/2019,F4958P102,FR0004035913,7759435,ILIAD SA COMMON STOCK EUR 0,,985.16,"1,099.09",0.0131,11,,1/1/1900,Communication Services,FRANCE
10/31/2019,F02626103,FR0000071946,5608915,ALTEN SA COMMON STOCK EUR 1.016399,,984.17,"1,097.99",0.0131,10,,1/1/1900,Information Technology,FRANCE
10/31/2019,Q1921R106,AU000000BAP9,BLD2CY7,BAPCOR LTD COMMON STOCK AUD 0,BAP,"1,591.19","1,096.25",0.0131,223,,1/1/1900,Consumer Discretionary,AUSTRALIA
10/31/2019,13321L108,CA13321L1085,2166160,CAMECO CORP COMMON STOCK CAD 0,CCO,"1,449.43","1,102.77",0.0131,123,,1/1/1900,Energy,CANADA
10/31/2019,R6333E105,NO0010331838,B3MVZM8,NORWAY ROYAL SALMON ASA COMMON STOCK NOK 1,,"10,080.07","1,097.90",0.0131,46,,1/1/1900,Consumer Staples,NORWAY
10/31/2019,G9593A104,KYG9593A1040,BF0GWS4,WHARF REAL ESTATE INVESTMENT CO LTD COMMON STOCK,1997,"8,582.95","1,095.09",0.013,186,,1/1/1900,Real Estate,HONG KONG
10/31/2019,J95402103,JP3933800009,6084848,Z HOLDINGS CORP COMMON STOCK JPY,4689,"118,190.31","1,093.29",0.013,354,,1/1/1900,Communication Services,JAPAN
10/31/2019,J40089104,JP3870400003,6569527,MARUI GROUP CO LTD COMMON STOCK JPY,8252,"117,602.01","1,087.85",0.013,49,,1/1/1900,Consumer Discretionary,JAPAN
10/31/2019,J10005106,JP3131430005,6534202,AEON MALL CO LTD COMMON STOCK JPY,8905,"118,100.43","1,092.46",0.013,68,,1/1/1900,Real Estate,JAPAN
10/31/2019,R4279D108,NO0003096208,4691916,LEROY SEAFOOD GROUP ASA COMMON STOCK NOK 1,,"9,988.86","1,087.97",0.013,162,,1/1/1900,Consumer Staples,NORWAY
